,43,44,splitless_fname45,split_fname46,47,49,51,cone adjust_fname52,42,00,02,06,08,35,ODP 0.5/0.5_fname00,ODP 0.5/off_fname02,ODP small nozzle 0.5/0.5_fname06,ODP small nozzle 0.5/off_fname08,ODP 0.5/0.5_fname35,TYGON 0.5/0.5_fname46
0.2624,-0.00018637751004,-2.33333333333e-05,,0.000150963855422,-3.36385542169e-05,0.000563164658635,,0.00543618473896,-2.8562248996e-05,-0.000153212851406,-4.13815261044e-05,9.46184738956e-06,0.00010281124498,5.55341365462e-05,-0.000153212851406,-4.13815261044e-05,9.46184738956e-06,0.00010281124498,5.55341365462e-05,0.000150963855422
0.264,-0.00018237751004,-2.73333333333e-05,,0.000142963855422,-8.56385542169e-05,0.000627164658635,,0.00547618473896,-2.8562248996e-05,-0.000115212851406,-2.73815261044e-05,9.46184738956e-06,7.68112449799e-05,4.35341365462e-05,-0.000115212851406,-2.73815261044e-05,9.46184738956e-06,7.68112449799e-05,4.35341365462e-05,0.000142963855422
0.2656,-0.00017637751004,-3.13333333333e-05,,0.000138963855422,-0.000205638554217,0.000647164658635,,0.00546418473896,-8.56224899598e-06,-0.000125212851406,-3.13815261044e-05,1.14618473896e-05,6.48112449799e-05,4.15341365462e-05,-0.000125212851406,-3.13815261044e-05,1.14618473896e-05,6.48112449799e-05,4.15341365462e-05,0.000138963855422
0.2672,-0.00016237751004,-3.73333333333e-05,,0.000126963855422,-0.000229638554217,0.000559164658635,,0.00542018473896,1.7437751004e-05,-0.000165212851406,-2.93815261044e-05,2.74618473896e-05,6.48112449799e-05,4.55341365462e-05,-0.000165212851406,-2.93815261044e-05,2.74618473896e-05,6.48112449799e-05,4.55341365462e-05,0.000126963855422
0.2688,-0.00015837751004,-4.13333333333e-05,,0.000124963855422,-0.000277638554217,0.000415164658635,,0.00543018473896,7.43775100402e-06,-0.000157212851406,-1.53815261044e-05,3.46184738956e-06,6.08112449799e-05,5.35341365462e-05,-0.000157212851406,-1.53815261044e-05,3.46184738956e-06,6.08112449799e-05,5.35341365462e-05,0.000124963855422
0.2704,-0.00015437751004,-4.93333333333e-05,,9.89638554217e-05,-0.000317638554217,0.000319164658635,,0.00545018473896,-8.56224899598e-06,-0.000173212851406,-1.73815261044e-05,1.46184738956e-06,5.08112449799e-05,5.95341365462e-05,-0.000173212851406,-1.73815261044e-05,1.46184738956e-06,5.08112449799e-05,5.95341365462e-05,9.89638554217e-05
0.272,-0.00015437751004,-4.93333333333e-05,,7.29638554217e-05,-0.000405638554217,0.000299164658635,,0.00551818473896,-4.56224899598e-06,-0.000185212851406,-1.93815261044e-05,9.46184738956e-06,3.08112449799e-05,6.35341365462e-05,-0.000185212851406,-1.93815261044e-05,9.46184738956e-06,3.08112449799e-05,6.35341365462e-05,7.29638554217e-05
0.2736,-0.00014437751004,-3.53333333333e-05,,6.49638554217e-05,-0.000489638554217,0.000251164658635,,0.00564018473896,1.5437751004e-05,-0.000147212851406,-1.53815261044e-05,-4.53815261044e-06,2.08112449799e-05,6.15341365462e-05,-0.000147212851406,-1.53815261044e-05,-4.53815261044e-06,2.08112449799e-05,6.15341365462e-05,6.49638554217e-05
0.2752,-0.00015837751004,-3.53333333333e-05,,3.89638554217e-05,-0.000461638554217,0.000147164658635,,0.00569618473896,2.1437751004e-05,-0.000145212851406,-1.13815261044e-05,-1.65381526104e-05,1.08112449799e-05,5.15341365462e-05,-0.000145212851406,-1.13815261044e-05,-1.65381526104e-05,1.08112449799e-05,5.15341365462e-05,3.89638554217e-05
0.2768,-0.00014837751004,-4.93333333333e-05,,4.49638554217e-05,-0.000433638554217,0.000227164658635,,0.00566018473896,2.5437751004e-05,-0.000143212851406,-9.38152610442e-06,-1.45381526104e-05,8.11244979917e-07,4.55341365462e-05,-0.000143212851406,-9.38152610442e-06,-1.45381526104e-05,8.11244979917e-07,4.55341365462e-05,4.49638554217e-05
0.2784,-0.00013837751004,-4.33333333333e-05,,2.29638554217e-05,-0.000509638554217,0.000331164658635,,0.00567218473896,2.5437751004e-05,-0.000105212851406,-1.13815261044e-05,-1.05381526104e-05,-5.18875502008e-06,3.15341365462e-05,-0.000105212851406,-1.13815261044e-05,-1.05381526104e-05,-5.18875502008e-06,3.15341365462e-05,2.29638554217e-05
0.28,-0.00013837751004,-4.93333333333e-05,,1.49638554217e-05,-0.000581638554217,0.000327164658635,,0.00570018473896,2.9437751004e-05,-0.000121212851406,-5.38152610442e-06,-2.25381526104e-05,-2.11887550201e-05,2.55341365462e-05,-0.000121212851406,-5.38152610442e-06,-2.25381526104e-05,-2.11887550201e-05,2.55341365462e-05,1.49638554217e-05
0.2816,-0.00014237751004,-2.93333333333e-05,,1.69638554217e-05,-0.000649638554217,0.000259164658635,,0.00564218473896,1.7437751004e-05,-0.000159212851406,2.61847389558e-06,-2.65381526104e-05,-2.71887550201e-05,1.75341365462e-05,-0.000159212851406,2.61847389558e-06,-2.65381526104e-05,-2.71887550201e-05,1.75341365462e-05,1.69638554217e-05
0.2832,-0.00012437751004,-2.53333333333e-05,,6.96385542169e-06,-0.000689638554217,0.000351164658635,,0.00566618473896,9.43775100402e-06,-0.000209212851406,1.06184738956e-05,-3.45381526104e-05,-3.71887550201e-05,2.35341365462e-05,-0.000209212851406,1.06184738956e-05,-3.45381526104e-05,-3.71887550201e-05,2.35341365462e-05,6.96385542169e-06
0.2848,-0.00012837751004,-3.53333333333e-05,,-1.50361445783e-05,-0.000777638554217,0.000463164658635,,0.00567418473896,1.9437751004e-05,-0.000201212851406,8.61847389558e-06,-2.05381526104e-05,-4.91887550201e-05,2.35341365462e-05,-0.000201212851406,8.61847389558e-06,-2.05381526104e-05,-4.91887550201e-05,2.35341365462e-05,-1.50361445783e-05
0.2864,-0.00014037751004,-2.13333333333e-05,,-1.50361445783e-05,-0.000817638554217,0.000519164658635,,0.00562018473896,9.43775100402e-06,-0.000223212851406,1.46184738956e-05,-1.05381526104e-05,-5.51887550201e-05,9.53413654619e-06,-0.000223212851406,1.46184738956e-05,-1.05381526104e-05,-5.51887550201e-05,9.53413654619e-06,-1.50361445783e-05
0.288,-0.00014637751004,-2.93333333333e-05,,-1.30361445783e-05,-0.000813638554217,0.000399164658635,,0.00561618473896,9.43775100402e-06,-0.000253212851406,1.66184738956e-05,-2.05381526104e-05,-5.91887550201e-05,1.35341365462e-05,-0.000253212851406,1.66184738956e-05,-2.05381526104e-05,-5.91887550201e-05,1.35341365462e-05,-1.30361445783e-05
0.2896,-0.00014037751004,-2.53333333333e-05,,-2.10361445783e-05,-0.000757638554217,0.000319164658635,,0.00559018473896,1.3437751004e-05,-0.000237212851406,8.61847389558e-06,-3.25381526104e-05,-7.71887550201e-05,1.75341365462e-05,-0.000237212851406,8.61847389558e-06,-3.25381526104e-05,-7.71887550201e-05,1.75341365462e-05,-2.10361445783e-05
0.2912,-0.00013637751004,-2.73333333333e-05,,-1.90361445783e-05,-0.000753638554217,0.000183164658635,,0.00562018473896,1.3437751004e-05,-0.000237212851406,4.61847389558e-06,-1.45381526104e-05,-8.51887550201e-05,-4.65863453813e-07,-0.000237212851406,4.61847389558e-06,-1.45381526104e-05,-8.51887550201e-05,-4.65863453813e-07,-1.90361445783e-05
0.2928,-0.00013437751004,-3.53333333333e-05,,-3.70361445783e-05,-0.000725638554217,6.71646586345e-05,,0.00574618473896,3.43775100402e-06,-0.000275212851406,6.61847389558e-06,-8.53815261044e-06,-9.11887550201e-05,-8.46586345381e-06,-0.000275212851406,6.61847389558e-06,-8.53815261044e-06,-9.11887550201e-05,-8.46586345381e-06,-3.70361445783e-05
0.2944,-0.00013837751004,-3.33333333333e-05,,-4.10361445783e-05,-0.000705638554217,-0.000164835341365,,0.00576418473896,1.3437751004e-05,-0.000253212851406,6.61847389558e-06,-4.53815261044e-06,-9.91887550201e-05,-1.24658634538e-05,-0.000253212851406,6.61847389558e-06,-4.53815261044e-06,-9.91887550201e-05,-1.24658634538e-05,-4.10361445783e-05
0.296,-0.00011437751004,-2.93333333333e-05,,-4.30361445783e-05,-0.000657638554217,-0.000272835341365,,0.00584018473896,7.43775100402e-06,-0.000237212851406,1.06184738956e-05,-8.53815261044e-06,-0.00011518875502,-1.44658634538e-05,-0.000237212851406,1.06184738956e-05,-8.53815261044e-06,-0.00011518875502,-1.44658634538e-05,-4.30361445783e-05
0.2976,-0.00011437751004,-2.93333333333e-05,,-5.50361445783e-05,-0.000665638554217,-0.000216835341365,,0.00589618473896,-2.56224899598e-06,-0.000223212851406,6.61847389558e-06,-4.53815261044e-06,-0.00011918875502,-1.44658634538e-05,-0.000223212851406,6.61847389558e-06,-4.53815261044e-06,-0.00011918875502,-1.44658634538e-05,-5.50361445783e-05
0.2992,-0.00011037751004,-1.53333333333e-05,,-3.70361445783e-05,-0.000641638554217,-0.000252835341365,,0.00591018473896,-2.56224899598e-06,-0.000287212851406,2.61847389558e-06,1.46184738956e-06,-0.00011718875502,-2.04658634538e-05,-0.000287212851406,2.61847389558e-06,1.46184738956e-06,-0.00011718875502,-2.04658634538e-05,-3.70361445783e-05
0.3008,-8.83775100401e-05,-5.33333333333e-06,,-3.90361445783e-05,-0.000641638554217,-0.000244835341365,,0.00591618473896,-5.62248995984e-07,-0.000313212851406,6.18473895579e-07,-5.38152610442e-07,-0.00011318875502,-1.64658634538e-05,-0.000313212851406,6.18473895579e-07,-5.38152610442e-07,-0.00011318875502,-1.64658634538e-05,-3.90361445783e-05
0.3024,-8.83775100401e-05,-1.33333333333e-06,,-3.90361445783e-05,-0.000593638554217,-0.000164835341365,,0.00590618473896,2.7437751004e-05,-0.000297212851406,-1.38152610442e-06,1.46184738956e-06,-0.00010718875502,-1.44658634538e-05,-0.000297212851406,-1.38152610442e-06,1.46184738956e-06,-0.00010718875502,-1.44658634538e-05,-3.90361445783e-05
0.304,-9.23775100401e-05,-1.13333333333e-05,,-3.70361445783e-05,-0.000577638554217,-8.48353413655e-05,,0.00589418473896,2.1437751004e-05,-0.000271212851406,-1.93815261044e-05,1.74618473896e-05,-0.00013318875502,-1.84658634538e-05,-0.000271212851406,-1.93815261044e-05,1.74618473896e-05,-0.00013318875502,-1.84658634538e-05,-3.70361445783e-05
0.3056,-7.63775100401e-05,-1.33333333333e-06,,-3.30361445783e-05,-0.000509638554217,-0.000264835341365,,0.00590418473896,1.43775100402e-06,-0.000331212851406,-2.13815261044e-05,1.94618473896e-05,-0.00014518875502,-2.84658634538e-05,-0.000331212851406,-2.13815261044e-05,1.94618473896e-05,-0.00014518875502,-2.84658634538e-05,-3.30361445783e-05
0.3072,-7.83775100401e-05,-1.33333333333e-06,,-5.10361445783e-05,-0.000465638554217,-0.000384835341365,,0.00587418473896,9.43775100402e-06,-0.000341212851406,-1.73815261044e-05,1.74618473896e-05,-0.00015518875502,-3.64658634538e-05,-0.000341212851406,-1.73815261044e-05,1.74618473896e-05,-0.00015518875502,-3.64658634538e-05,-5.10361445783e-05
0.3088,-6.43775100401e-05,-1.33333333333e-05,,-5.50361445783e-05,-0.000381638554217,-0.000348835341365,,0.00581618473896,1.1437751004e-05,-0.000361212851406,-2.93815261044e-05,9.46184738956e-06,-0.00016318875502,-4.04658634538e-05,-0.000361212851406,-2.93815261044e-05,9.46184738956e-06,-0.00016318875502,-4.04658634538e-05,-5.50361445783e-05
0.3104,-6.83775100401e-05,-1.93333333333e-05,,-5.70361445783e-05,-0.000361638554217,-0.000324835341365,,0.00575218473896,1.3437751004e-05,-0.000351212851406,-1.93815261044e-05,2.34618473896e-05,-0.00018118875502,-3.44658634538e-05,-0.000351212851406,-1.93815261044e-05,2.34618473896e-05,-0.00018118875502,-3.44658634538e-05,-5.70361445783e-05
0.312,-7.43775100401e-05,-1.13333333333e-05,,-7.30361445783e-05,-0.000401638554217,-0.000388835341365,,0.00567818473896,2.1437751004e-05,-0.000367212851406,-3.13815261044e-05,2.14618473896e-05,-0.00019518875502,-5.24658634538e-05,-0.000367212851406,-3.13815261044e-05,2.14618473896e-05,-0.00019518875502,-5.24658634538e-05,-7.30361445783e-05
0.3136,-5.83775100401e-05,-1.73333333333e-05,,-7.70361445783e-05,-0.000397638554217,-0.000448835341365,,0.00566218473896,2.7437751004e-05,-0.000345212851406,-2.93815261044e-05,2.74618473896e-05,-0.00020518875502,-6.44658634538e-05,-0.000345212851406,-2.93815261044e-05,2.74618473896e-05,-0.00020518875502,-6.44658634538e-05,-7.70361445783e-05
0.3152,-4.63775100401e-05,-3.53333333333e-05,,-7.30361445783e-05,-0.000317638554217,-0.000536835341365,,0.00560618473896,3.9437751004e-05,-0.000369212851406,-4.13815261044e-05,2.54618473896e-05,-0.00022318875502,-6.24658634538e-05,-0.000369212851406,-4.13815261044e-05,2.54618473896e-05,-0.00022318875502,-6.24658634538e-05,-7.30361445783e-05
0.3168,-4.03775100401e-05,-3.13333333333e-05,,-9.50361445783e-05,-0.000361638554217,-0.000552835341365,,0.00552818473896,4.5437751004e-05,-0.000361212851406,-4.13815261044e-05,2.14618473896e-05,-0.00021918875502,-6.04658634538e-05,-0.000361212851406,-4.13815261044e-05,2.14618473896e-05,-0.00021918875502,-6.04658634538e-05,-9.50361445783e-05
0.3184,-3.83775100401e-05,-2.13333333333e-05,,-9.70361445783e-05,-0.000373638554217,-0.000508835341365,,0.00549818473896,6.3437751004e-05,-0.000403212851406,-4.13815261044e-05,3.14618473896e-05,-0.00023118875502,-6.64658634538e-05,-0.000403212851406,-4.13815261044e-05,3.14618473896e-05,-0.00023118875502,-6.64658634538e-05,-9.70361445783e-05
0.32,-3.63775100401e-05,-1.33333333333e-05,,-0.000107036144578,-0.000441638554217,-0.000536835341365,,0.00550218473896,6.5437751004e-05,-0.000423212851406,-4.93815261044e-05,4.94618473896e-05,-0.00022518875502,-6.84658634538e-05,-0.000423212851406,-4.93815261044e-05,4.94618473896e-05,-0.00022518875502,-6.84658634538e-05,-0.000107036144578
0.3216,-3.63775100401e-05,-2.33333333333e-05,,-9.50361445783e-05,-0.000441638554217,-0.000504835341365,,0.00549818473896,5.9437751004e-05,-0.000433212851406,-3.53815261044e-05,4.94618473896e-05,-0.00023318875502,-7.04658634538e-05,-0.000433212851406,-3.53815261044e-05,4.94618473896e-05,-0.00023318875502,-7.04658634538e-05,-9.50361445783e-05
0.3232,-1.63775100401e-05,-3.53333333333e-05,,-0.000113036144578,-0.000441638554217,-0.000544835341365,,0.00546218473896,3.3437751004e-05,-0.000419212851406,-4.93815261044e-05,4.94618473896e-05,-0.00024318875502,-8.04658634538e-05,-0.000419212851406,-4.93815261044e-05,4.94618473896e-05,-0.00024318875502,-8.04658634538e-05,-0.000113036144578
0.3248,-2.43775100401e-05,-4.33333333333e-05,,-0.000117036144578,-0.000469638554217,-0.000540835341365,,0.00538218473896,2.7437751004e-05,-0.000421212851406,-5.73815261044e-05,6.74618473896e-05,-0.00024518875502,-7.84658634538e-05,-0.000421212851406,-5.73815261044e-05,6.74618473896e-05,-0.00024518875502,-7.84658634538e-05,-0.000117036144578
0.3264,-2.83775100401e-05,-4.93333333333e-05,,-0.000121036144578,-0.000473638554217,-0.000576835341365,,0.00531018473896,1.9437751004e-05,-0.000435212851406,-4.93815261044e-05,4.94618473896e-05,-0.00024118875502,-8.64658634538e-05,-0.000435212851406,-4.93815261044e-05,4.94618473896e-05,-0.00024118875502,-8.64658634538e-05,-0.000121036144578
0.328,-2.23775100401e-05,-3.93333333333e-05,,-0.000123036144578,-0.000389638554217,-0.000488835341365,,0.00524018473896,2.3437751004e-05,-0.000445212851406,-6.33815261044e-05,5.14618473896e-05,-0.00022718875502,-9.24658634538e-05,-0.000445212851406,-6.33815261044e-05,5.14618473896e-05,-0.00022718875502,-9.24658634538e-05,-0.000123036144578
0.3296,-2.37751004014e-06,-3.93333333333e-05,,-0.000129036144578,-0.000437638554217,-0.000584835341365,,0.00523018473896,2.7437751004e-05,-0.000457212851406,-6.93815261044e-05,3.54618473896e-05,-0.00022718875502,-0.000106465863454,-0.000457212851406,-6.93815261044e-05,3.54618473896e-05,-0.00022718875502,-0.000106465863454,-0.000129036144578
0.3312,-4.37751004014e-06,-3.13333333333e-05,,-0.000141036144578,-0.000297638554217,-0.000524835341365,,0.00522218473896,5.3437751004e-05,-0.000495212851406,-7.33815261044e-05,3.74618473896e-05,-0.00022718875502,-0.000106465863454,-0.000495212851406,-7.33815261044e-05,3.74618473896e-05,-0.00022718875502,-0.000106465863454,-0.000141036144578
0.3328,1.62248995986e-06,-3.13333333333e-05,,-0.000143036144578,-0.000329638554217,-0.000468835341365,,0.00526818473896,4.9437751004e-05,-0.000517212851406,-8.73815261044e-05,5.94618473896e-05,-0.00024518875502,-0.000102465863454,-0.000517212851406,-8.73815261044e-05,5.94618473896e-05,-0.00024518875502,-0.000102465863454,-0.000143036144578
0.3344,5.62248995986e-06,-1.33333333333e-05,,-0.000147036144578,-0.000257638554217,-0.000508835341365,,0.00528418473896,5.7437751004e-05,-0.000511212851406,-9.53815261044e-05,5.74618473896e-05,-0.00025918875502,-0.000102465863454,-0.000511212851406,-9.53815261044e-05,5.74618473896e-05,-0.00025918875502,-0.000102465863454,-0.000147036144578
0.336,1.36224899599e-05,-1.53333333333e-05,,-0.000153036144578,-0.000205638554217,-0.000716835341365,,0.00533018473896,6.5437751004e-05,-0.000497212851406,-0.000111381526104,7.54618473896e-05,-0.00025118875502,-0.000112465863454,-0.000497212851406,-0.000111381526104,7.54618473896e-05,-0.00025118875502,-0.000112465863454,-0.000153036144578
0.3376,2.36224899599e-05,-9.33333333333e-06,,-0.000155036144578,-0.000153638554217,-0.000788835341365,,0.00544418473896,7.1437751004e-05,-0.000495212851406,-9.73815261044e-05,8.14618473896e-05,-0.00026118875502,-0.000124465863454,-0.000495212851406,-9.73815261044e-05,8.14618473896e-05,-0.00026118875502,-0.000124465863454,-0.000155036144578
0.3392,3.16224899599e-05,-1.53333333333e-05,,-0.000165036144578,-0.000101638554217,-0.000852835341365,,0.00544218473896,5.5437751004e-05,-0.000413212851406,-8.73815261044e-05,8.74618473896e-05,-0.00025918875502,-0.000126465863454,-0.000413212851406,-8.73815261044e-05,8.74618473896e-05,-0.00025918875502,-0.000126465863454,-0.000165036144578
0.3408,3.76224899599e-05,-3.13333333333e-05,,-0.000165036144578,-0.000101638554217,-0.000912835341365,,0.00542218473896,4.1437751004e-05,-0.000451212851406,-9.13815261044e-05,6.14618473896e-05,-0.00025718875502,-0.000140465863454,-0.000451212851406,-9.13815261044e-05,6.14618473896e-05,-0.00025718875502,-0.000140465863454,-0.000165036144578
0.3424,3.76224899599e-05,-4.33333333333e-05,,-0.000175036144578,-8.16385542169e-05,-0.000964835341365,,0.00542218473896,4.3437751004e-05,-0.000459212851406,-9.53815261044e-05,4.74618473896e-05,-0.00025318875502,-0.000138465863454,-0.000459212851406,-9.53815261044e-05,4.74618473896e-05,-0.00025318875502,-0.000138465863454,-0.000175036144578
0.344,5.96224899599e-05,-4.73333333333e-05,,-0.000191036144578,-7.76385542169e-05,-0.000904835341365,,0.00538018473896,5.3437751004e-05,-0.000477212851406,-9.53815261044e-05,6.54618473896e-05,-0.00025518875502,-0.000142465863454,-0.000477212851406,-9.53815261044e-05,6.54618473896e-05,-0.00025518875502,-0.000142465863454,-0.000191036144578
0.3456,6.76224899599e-05,-3.73333333333e-05,,-0.000205036144578,-0.000101638554217,-0.000884835341365,,0.00544818473896,4.5437751004e-05,-0.000465212851406,-9.33815261044e-05,6.14618473896e-05,-0.00024918875502,-0.000140465863454,-0.000465212851406,-9.33815261044e-05,6.14618473896e-05,-0.00024918875502,-0.000140465863454,-0.000205036144578
0.3472,7.56224899599e-05,-4.33333333333e-05,,-0.000219036144578,-7.76385542169e-05,-0.000896835341365,,0.00551818473896,5.7437751004e-05,-0.000453212851406,-8.93815261044e-05,6.74618473896e-05,-0.00026118875502,-0.000136465863454,-0.000453212851406,-8.93815261044e-05,6.74618473896e-05,-0.00026118875502,-0.000136465863454,-0.000219036144578
0.3488,6.36224899599e-05,-5.13333333333e-05,,-0.000247036144578,-9.63855421687e-06,-0.000924835341365,,0.00556418473896,5.3437751004e-05,-0.000439212851406,-7.93815261044e-05,8.74618473896e-05,-0.00025118875502,-0.000130465863454,-0.000439212851406,-7.93815261044e-05,8.74618473896e-05,-0.00025118875502,-0.000130465863454,-0.000247036144578
0.3504,5.96224899599e-05,-3.93333333333e-05,,-0.000257036144578,5.43614457831e-05,-0.000948835341365,,0.00560218473896,5.1437751004e-05,-0.000431212851406,-7.53815261044e-05,0.00011346184739,-0.00024118875502,-0.000116465863454,-0.000431212851406,-7.53815261044e-05,0.00011346184739,-0.00024118875502,-0.000116465863454,-0.000257036144578
0.352,4.36224899599e-05,-4.13333333333e-05,,-0.000279036144578,5.43614457831e-05,-0.000872835341365,,0.00555018473896,4.1437751004e-05,-0.000407212851406,-8.33815261044e-05,0.00010946184739,-0.00023918875502,-0.000112465863454,-0.000407212851406,-8.33815261044e-05,0.00010946184739,-0.00023918875502,-0.000112465863454,-0.000279036144578
0.3536,3.76224899599e-05,-5.93333333333e-05,,-0.000303036144578,7.83614457831e-05,-0.000848835341365,,0.00568018473896,5.5437751004e-05,-0.000375212851406,-7.73815261044e-05,0.00012146184739,-0.00023718875502,-0.000108465863454,-0.000375212851406,-7.73815261044e-05,0.00012146184739,-0.00023718875502,-0.000108465863454,-0.000303036144578
0.3552,5.56224899599e-05,-6.73333333333e-05,,-0.000327036144578,0.000186361445783,-0.000796835341365,,0.00566818473896,6.3437751004e-05,-0.000377212851406,-6.53815261044e-05,0.00013146184739,-0.00022518875502,-0.000112465863454,-0.000377212851406,-6.53815261044e-05,0.00013146184739,-0.00022518875502,-0.000112465863454,-0.000327036144578
0.3568,4.96224899599e-05,-8.53333333333e-05,,-0.000337036144578,0.000286361445783,-0.000664835341365,,0.00559218473896,5.9437751004e-05,-0.000379212851406,-7.33815261044e-05,0.00012946184739,-0.00022118875502,-0.000106465863454,-0.000379212851406,-7.33815261044e-05,0.00012946184739,-0.00022118875502,-0.000106465863454,-0.000337036144578
